left_child,right_child,distance,size
17607.0,18758.0,0.0,2.0
17535.0,53152.0,0.0,7.0
17529.0,17530.0,0.0,2.0
17474.0,17473.0,0.0,2.0
46792.0,53024.0,0.0,4.0
17462.0,17455.0,0.0,2.0
17461.0,53158.0,0.0,3.0
46800.0,46799.0,0.0,2.0
17459.0,17390.0,0.0,2.0
17475.0,53156.0,0.0,3.0
17458.0,32984.0,0.0,2.0
46801.0,53160.0,0.0,3.0
17448.0,573.0,0.0,2.0
17447.0,52828.0,0.0,3.0
46811.0,46812.0,0.0,2.0
17443.0,1752.0,0.0,2.0
17442.0,53168.0,0.0,3.0
17456.0,53159.0,0.0,4.0
17482.0,17483.0,0.0,2.0
46787.0,53089.0,0.0,11.0
17487.0,17489.0,0.0,2.0
17527.0,17528.0,0.0,2.0
17526.0,52869.0,0.0,4.0
17525.0,53175.0,0.0,5.0
46777.0,47377.0,0.0,2.0
17511.0,17518.0,0.0,2.0
46779.0,46780.0,0.0,2.0
17508.0,53171.0,0.0,3.0
17507.0,53180.0,0.0,4.0
17505.0,17506.0,0.0,2.0
46781.0,47243.0,0.0,2.0
46782.0,209.0,0.0,2.0
46786.0,53172.0,0.0,12.0
17497.0,53174.0,0.0,3.0
17492.0,39577.0,0.0,2.0
17491.0,53187.0,0.0,3.0
46773.0,53132.0,0.0,3.0
17767.0,53021.0,0.0,7.0
17608.0,53134.0,0.0,4.0
17618.0,53138.0,0.0,4.0
17726.0,40155.0,0.0,2.0
17725.0,39804.0,0.0,2.0
17724.0,6204.0,0.0,2.0
17723.0,17738.0,0.0,2.0
17722.0,53196.0,0.0,3.0
46712.0,15897.0,0.0,2.0
17729.0,53194.0,0.0,3.0
17715.0,233.0,0.0,2.0
17711.0,17710.0,0.0,2.0
17705.0,53201.0,0.0,3.0
17704.0,53202.0,0.0,4.0
17703.0,53200.0,0.0,3.0
17702.0,53204.0,0.0,4.0
46720.0,53009.0,0.0,3.0
17714.0,53205.0,0.0,5.0
46710.0,11443.0,0.0,2.0
17731.0,29198.0,0.0,2.0
17732.0,53207.0,0.0,6.0
46705.0,52999.0,0.0,4.0
17757.0,52265.0,0.0,2.0
17756.0,53212.0,0.0,3.0
17752.0,17753.0,0.0,2.0
17750.0,17751.0,0.0,2.0
17749.0,187.0,0.0,2.0
17748.0,53216.0,0.0,3.0
46706.0,46679.0,0.0,2.0
17744.0,53215.0,0.0,3.0
17743.0,53219.0,0.0,4.0
46707.0,53218.0,0.0,3.0
17739.0,53197.0,0.0,4.0
17737.0,53210.0,0.0,7.0
17736.0,53223.0,0.0,8.0
17733.0,17734.0,0.0,2.0
46724.0,46723.0,0.0,2.0
17614.0,52629.0,0.0,4.0
17697.0,53008.0,0.0,4.0
17690.0,17615.0,0.0,2.0
17649.0,53229.0,0.0,3.0
46737.0,5477.0,0.0,2.0
46738.0,53231.0,0.0,3.0
17645.0,34855.0,0.0,2.0
17643.0,17644.0,0.0,2.0
17640.0,17687.0,0.0,2.0
17654.0,52741.0,0.0,8.0
17638.0,17637.0,0.0,2.0
17634.0,53230.0,0.0,4.0
17633.0,53238.0,0.0,5.0
17631.0,53235.0,0.0,3.0
46744.0,46743.0,0.0,2.0
17623.0,53233.0,0.0,3.0
17620.0,26855.0,0.0,2.0
17635.0,53237.0,0.0,3.0
17658.0,17657.0,0.0,2.0
17659.0,53141.0,0.0,4.0
17660.0,53246.0,0.0,5.0
17689.0,53019.0,0.0,4.0
17688.0,53248.0,0.0,5.0
17686.0,1868.0,0.0,2.0
17685.0,53250.0,0.0,3.0
46730.0,47380.0,0.0,2.0
46731.0,46732.0,0.0,2.0
17680.0,53245.0,0.0,3.0
17679.0,52744.0,0.0,4.0
46733.0,53253.0,0.0,3.0
17676.0,53118.0,0.0,3.0
17675.0,53257.0,0.0,4.0
17671.0,29703.0,0.0,2.0
17665.0,17662.0,0.0,2.0
17664.0,53260.0,0.0,3.0
17661.0,53261.0,0.0,4.0
46728.0,46729.0,0.0,2.0
20218.0,52767.0,0.0,3.0
18140.0,53116.0,0.0,4.0
18143.0,18142.0,0.0,2.0
18577.0,18575.0,0.0,2.0
18573.0,53267.0,0.0,3.0
18571.0,53268.0,0.0,4.0
18570.0,11020.0,0.0,2.0
18569.0,53269.0,0.0,5.0
18568.0,53271.0,0.0,6.0
18588.0,13687.0,0.0,2.0
46160.0,2671.0,0.0,2.0
46177.0,2274.0,0.0,2.0
18541.0,18531.0,0.0,2.0
46180.0,36235.0,0.0,2.0
18539.0,53276.0,0.0,3.0
18537.0,47674.0,0.0,2.0
46188.0,46193.0,0.0,2.0
46161.0,53274.0,0.0,3.0
46139.0,1581.0,0.0,2.0
46138.0,53282.0,0.0,3.0
46126.0,53281.0,0.0,4.0
18628.0,52251.0,0.0,2.0
46102.0,46100.0,0.0,2.0
46104.0,53286.0,0.0,3.0
46108.0,46107.0,0.0,2.0
18618.0,52570.0,0.0,4.0
18616.0,52663.0,0.0,3.0
18615.0,53290.0,0.0,4.0
46109.0,53288.0,0.0,3.0
18612.0,18815.0,0.0,2.0
18611.0,53227.0,0.0,5.0
18609.0,52970.0,0.0,3.0
18608.0,53285.0,0.0,3.0
18607.0,53296.0,0.0,4.0
18600.0,53110.0,0.0,3.0
18599.0,53298.0,0.0,4.0
46192.0,53280.0,0.0,3.0
18629.0,53297.0,0.0,5.0
18529.0,47683.0,0.0,2.0
18525.0,53278.0,0.0,4.0
18467.0,7360.0,0.0,2.0
46279.0,52599.0,0.0,3.0
46280.0,52961.0,0.0,4.0
18461.0,53304.0,0.0,3.0
46284.0,52849.0,0.0,6.0
18456.0,53303.0,0.0,5.0
18469.0,18494.0,0.0,2.0
46290.0,5180.0,0.0,2.0
18448.0,53309.0,0.0,6.0
18447.0,53312.0,0.0,7.0
46298.0,27599.0,0.0,2.0
18438.0,32519.0,0.0,2.0
18435.0,53307.0,0.0,4.0
18433.0,18422.0,0.0,2.0
18451.0,4570.0,0.0,2.0
18470.0,53313.0,0.0,8.0
18472.0,4427.0,0.0,2.0
18473.0,4340.0,0.0,2.0
18522.0,53319.0,0.0,9.0
18520.0,53322.0,0.0,10.0
46217.0,17139.0,0.0,2.0
18512.0,53323.0,0.0,11.0
46219.0,17140.0,0.0,2.0
46220.0,53324.0,0.0,3.0
18508.0,53302.0,0.0,3.0
18507.0,4532.0,0.0,2.0
46221.0,53327.0,0.0,4.0
18496.0,53325.0,0.0,12.0
18493.0,53328.0,0.0,4.0
46247.0,53330.0,0.0,5.0
46248.0,53333.0,0.0,6.0
46252.0,53326.0,0.0,3.0
18476.0,53279.0,0.0,3.0
18527.0,53331.0,0.0,13.0
18432.0,53317.0,0.0,3.0
18630.0,52836.0,0.0,4.0
18636.0,53301.0,0.0,6.0
18760.0,34280.0,0.0,2.0
18759.0,53341.0,0.0,3.0
18757.0,53255.0,0.0,5.0
18756.0,53343.0,0.0,6.0
18755.0,53293.0,0.0,3.0
18754.0,53154.0,0.0,8.0
18761.0,18771.0,0.0,2.0
52492.0,53153.0,0.0,4.0
18748.0,53345.0,0.0,4.0
18747.0,29374.0,0.0,2.0
18745.0,53348.0,0.0,5.0
18743.0,53349.0,0.0,5.0
18742.0,18741.0,0.0,2.0
18738.0,53347.0,0.0,3.0
18749.0,53352.0,0.0,6.0
18762.0,53354.0,0.0,4.0
18763.0,52722.0,0.0,8.0
18764.0,53351.0,0.0,6.0
18800.0,53357.0,0.0,9.0
18798.0,53346.0,0.0,9.0
18796.0,52576.0,0.0,4.0
45993.0,45995.0,0.0,2.0
18786.0,18791.0,0.0,2.0
18784.0,52577.0,0.0,3.0
45994.0,53362.0,0.0,3.0
18780.0,53363.0,0.0,3.0
18779.0,53242.0,0.0,4.0
18777.0,52480.0,0.0,3.0
18776.0,53368.0,0.0,4.0
18774.0,53358.0,0.0,7.0
18772.0,53356.0,0.0,5.0
18769.0,53370.0,0.0,8.0
18767.0,18766.0,0.0,2.0
18737.0,53371.0,0.0,6.0
18631.0,53339.0,0.0,5.0
18735.0,18736.0,0.0,2.0
53364.0,53374.0,0.0,9.0
18675.0,53142.0,0.0,10.0
18673.0,52450.0,0.0,6.0
46054.0,46052.0,0.0,2.0
46056.0,46055.0,0.0,2.0
18663.0,29039.0,0.0,2.0
46057.0,53381.0,0.0,3.0
46053.0,53380.0,0.0,3.0
18660.0,52642.0,0.0,3.0
18649.0,33273.0,0.0,2.0
18642.0,52567.0,0.0,3.0
18640.0,30870.0,0.0,2.0
18639.0,53367.0,0.0,5.0
18638.0,53389.0,0.0,6.0
18637.0,53340.0,0.0,7.0
18650.0,53386.0,0.0,3.0
18683.0,50341.0,0.0,2.0
46047.0,52542.0,0.0,3.0
18685.0,28839.0,0.0,2.0
18731.0,53377.0,0.0,10.0
46009.0,52531.0,0.0,3.0
18721.0,18725.0,0.0,2.0
18717.0,49089.0,0.0,2.0
46016.0,46015.0,0.0,2.0
46017.0,53400.0,0.0,3.0
18700.0,53395.0,0.0,3.0
18699.0,53402.0,0.0,4.0
18696.0,53166.0,0.0,4.0
18693.0,52399.0,0.0,6.0
18691.0,18692.0,0.0,2.0
18690.0,53406.0,0.0,3.0
46046.0,53394.0,0.0,4.0
18688.0,52947.0,0.0,4.0
18686.0,53403.0,0.0,5.0
18734.0,52746.0,0.0,4.0
18141.0,53266.0,0.0,3.0
18431.0,53338.0,0.0,4.0
18429.0,53413.0,0.0,5.0
18234.0,18252.0,0.0,2.0
18233.0,18156.0,0.0,2.0
18231.0,18155.0,0.0,2.0
18230.0,53417.0,0.0,3.0
18226.0,18228.0,0.0,2.0
18225.0,53419.0,0.0,3.0
18235.0,53415.0,0.0,3.0
18214.0,18212.0,0.0,2.0
18210.0,18171.0,0.0,2.0
18209.0,53423.0,0.0,3.0
18208.0,53424.0,0.0,4.0
18205.0,53063.0,0.0,3.0
18204.0,53426.0,0.0,4.0
18203.0,53427.0,0.0,5.0
18211.0,53422.0,0.0,3.0
18236.0,18243.0,0.0,2.0
18237.0,18239.0,0.0,2.0
18238.0,53430.0,0.0,3.0
18261.0,18158.0,0.0,2.0
18258.0,18259.0,0.0,2.0
18257.0,53434.0,0.0,3.0
18256.0,53435.0,0.0,4.0
18255.0,53421.0,0.0,4.0
18254.0,53437.0,0.0,5.0
18251.0,53438.0,0.0,6.0
18250.0,53439.0,0.0,7.0
18249.0,53440.0,0.0,8.0
18248.0,53441.0,0.0,9.0
18247.0,53442.0,0.0,10.0
18246.0,53443.0,0.0,11.0
18242.0,53432.0,0.0,4.0
18241.0,53431.0,0.0,3.0
18240.0,53446.0,0.0,4.0
18202.0,53428.0,0.0,6.0
18262.0,53433.0,0.0,3.0
18200.0,53448.0,0.0,7.0
18198.0,53450.0,0.0,8.0
18164.0,18162.0,0.0,2.0
18163.0,53452.0,0.0,3.0
18161.0,53416.0,0.0,3.0
18160.0,53454.0,0.0,4.0
18159.0,53449.0,0.0,4.0
18157.0,53456.0,0.0,5.0
18165.0,4741.0,0.0,2.0
18154.0,53418.0,0.0,4.0
18151.0,18150.0,0.0,2.0
18149.0,18148.0,0.0,2.0
18147.0,53461.0,0.0,3.0
18146.0,53462.0,0.0,4.0
18145.0,53412.0,0.0,4.0
18144.0,53464.0,0.0,5.0
18152.0,53460.0,0.0,3.0
18166.0,53108.0,0.0,3.0
18167.0,53458.0,0.0,3.0
18168.0,53468.0,0.0,4.0
46393.0,19702.0,0.0,2.0
46394.0,53470.0,0.0,3.0
18193.0,18194.0,0.0,2.0
18188.0,53472.0,0.0,3.0
18187.0,53473.0,0.0,4.0
46395.0,20245.0,0.0,2.0
46396.0,10947.0,0.0,2.0
46397.0,53476.0,0.0,3.0
18176.0,53068.0,0.0,4.0
18175.0,53478.0,0.0,5.0
18174.0,53425.0,0.0,5.0
18173.0,53480.0,0.0,6.0
18172.0,53481.0,0.0,7.0
18170.0,18185.0,0.0,2.0
18169.0,53483.0,0.0,3.0
18199.0,53451.0,0.0,9.0
18430.0,53414.0,0.0,6.0
18263.0,18264.0,0.0,2.0
18268.0,53487.0,0.0,3.0
18398.0,18393.0,0.0,2.0
18397.0,53489.0,0.0,3.0
18396.0,53490.0,0.0,4.0
18395.0,53491.0,0.0,5.0
46312.0,52386.0,0.0,4.0
46316.0,50043.0,0.0,2.0
46311.0,28823.0,0.0,2.0
46321.0,46322.0,0.0,2.0
46333.0,52475.0,0.0,3.0
46334.0,53000.0,0.0,3.0
46339.0,53074.0,0.0,3.0
46340.0,53499.0,0.0,4.0
46344.0,50246.0,0.0,2.0
46348.0,53494.0,0.0,3.0
46327.0,53306.0,0.0,5.0
18400.0,33782.0,0.0,2.0
18402.0,48061.0,0.0,2.0
18403.0,53486.0,0.0,7.0
18428.0,53506.0,0.0,8.0
18424.0,53507.0,0.0,9.0
18423.0,53508.0,0.0,10.0
18421.0,53509.0,0.0,11.0
18420.0,53510.0,0.0,12.0
18419.0,21637.0,0.0,2.0
18418.0,47085.0,0.0,2.0
18417.0,18408.0,0.0,2.0
18416.0,53514.0,0.0,3.0
18415.0,5028.0,0.0,2.0
18414.0,53516.0,0.0,3.0
18413.0,53511.0,0.0,13.0
46309.0,52988.0,0.0,7.0
18409.0,53515.0,0.0,4.0
18406.0,18407.0,0.0,2.0
46350.0,52516.0,0.0,4.0
18266.0,53488.0,0.0,4.0
46353.0,384.0,0.0,2.0
46362.0,10376.0,0.0,2.0
18309.0,53479.0,0.0,6.0
18308.0,53526.0,0.0,7.0
18307.0,53527.0,0.0,8.0
18304.0,53455.0,0.0,5.0
18301.0,53436.0,0.0,5.0
46383.0,53388.0,0.0,3.0
18310.0,53444.0,0.0,12.0
18291.0,53532.0,0.0,13.0
18278.0,18277.0,0.0,2.0
18274.0,53523.0,0.0,5.0
18273.0,53535.0,0.0,6.0
18271.0,53536.0,0.0,7.0
18270.0,53537.0,0.0,8.0
18269.0,53538.0,0.0,9.0
18279.0,53534.0,0.0,3.0
18311.0,53533.0,0.0,14.0
18314.0,18316.0,0.0,2.0
18315.0,53542.0,0.0,3.0
46363.0,53524.0,0.0,3.0
46364.0,53544.0,0.0,4.0
46368.0,334.0,0.0,2.0
46369.0,53546.0,0.0,3.0
18334.0,18333.0,0.0,2.0
18332.0,53548.0,0.0,3.0
18329.0,53541.0,0.0,15.0
18328.0,53550.0,0.0,16.0
18323.0,53543.0,0.0,4.0
18322.0,53552.0,0.0,5.0
18321.0,53553.0,0.0,6.0
18320.0,53554.0,0.0,7.0
18319.0,53555.0,0.0,8.0
18318.0,53556.0,0.0,9.0
18317.0,53557.0,0.0,10.0
46354.0,53409.0,0.0,5.0
46813.0,46817.0,0.0,2.0
20219.0,15804.0,0.0,2.0
20221.0,820.0,0.0,2.0
43472.0,41710.0,0.0,2.0
43473.0,53563.0,0.0,3.0
43475.0,53564.0,0.0,4.0
43477.0,53565.0,0.0,5.0
43478.0,43465.0,0.0,2.0
43479.0,53567.0,0.0,3.0
21949.0,21948.0,0.0,2.0
43480.0,43481.0,0.0,2.0
43483.0,44605.0,0.0,2.0
21929.0,21926.0,0.0,2.0
43547.0,43909.0,0.0,2.0
43548.0,53573.0,0.0,3.0
43556.0,43567.0,0.0,2.0
43557.0,53575.0,0.0,3.0
43482.0,53571.0,0.0,3.0
43561.0,52800.0,0.0,4.0
21952.0,53569.0,0.0,3.0
43467.0,53566.0,0.0,6.0
43207.0,53559.0,0.0,6.0
43278.0,43283.0,0.0,2.0
43287.0,53582.0,0.0,3.0
43300.0,53583.0,0.0,4.0
43333.0,53584.0,0.0,5.0
21994.0,14823.0,0.0,2.0
43470.0,53580.0,0.0,7.0
21992.0,53586.0,0.0,3.0
43427.0,43430.0,0.0,2.0
43429.0,53589.0,0.0,3.0
43461.0,53587.0,0.0,8.0
43462.0,53591.0,0.0,9.0
43463.0,53592.0,0.0,10.0
43466.0,53593.0,0.0,11.0
43422.0,53590.0,0.0,4.0
43562.0,53576.0,0.0,4.0
43563.0,53596.0,0.0,5.0
43564.0,53597.0,0.0,6.0
43755.0,43772.0,0.0,2.0
43756.0,43760.0,0.0,2.0
43758.0,53599.0,0.0,3.0
43759.0,43815.0,0.0,2.0
43761.0,43780.0,0.0,2.0
43763.0,53600.0,0.0,3.0
43753.0,53602.0,0.0,3.0
43764.0,53604.0,0.0,4.0
43766.0,53605.0,0.0,4.0
43768.0,53601.0,0.0,4.0
43770.0,53608.0,0.0,5.0
21839.0,21884.0,0.0,2.0
43773.0,53606.0,0.0,5.0
43775.0,53603.0,0.0,3.0
43765.0,53607.0,0.0,5.0
43751.0,52795.0,0.0,3.0
43750.0,43745.0,0.0,2.0
43749.0,53615.0,0.0,3.0
43566.0,53598.0,0.0,7.0
43620.0,44491.0,0.0,2.0
43717.0,43716.0,0.0,2.0
43718.0,53619.0,0.0,3.0
43723.0,43746.0,0.0,2.0
43727.0,53578.0,0.0,5.0
43729.0,53622.0,0.0,6.0
43735.0,53623.0,0.0,7.0
43736.0,53624.0,0.0,8.0
43737.0,53625.0,0.0,9.0
43739.0,53626.0,0.0,10.0
43741.0,42623.0,0.0,2.0
43743.0,53628.0,0.0,3.0
43747.0,53621.0,0.0,3.0
43748.0,53630.0,0.0,4.0
22050.0,22051.0,0.0,2.0
22052.0,53632.0,0.0,3.0
22068.0,16806.0,0.0,2.0
22069.0,1393.0,0.0,2.0
22200.0,3280.0,0.0,2.0
22198.0,53636.0,0.0,3.0
22197.0,53637.0,0.0,4.0
22196.0,53638.0,0.0,5.0
22195.0,22217.0,0.0,2.0
22193.0,53639.0,0.0,6.0
42968.0,42967.0,0.0,2.0
22192.0,53641.0,0.0,7.0
22189.0,53643.0,0.0,8.0
22187.0,53644.0,0.0,9.0
22185.0,53645.0,0.0,10.0
22183.0,22395.0,0.0,2.0
22182.0,36144.0,0.0,2.0
22181.0,22128.0,0.0,2.0
22191.0,53646.0,0.0,11.0
42966.0,53642.0,0.0,3.0
22211.0,53650.0,0.0,12.0
22213.0,53640.0,0.0,3.0
42940.0,44719.0,0.0,2.0
42944.0,53654.0,0.0,3.0
42945.0,41331.0,0.0,2.0
42946.0,53655.0,0.0,4.0
42948.0,53656.0,0.0,3.0
42949.0,53657.0,0.0,5.0
42951.0,53659.0,0.0,6.0
42952.0,53660.0,0.0,7.0
22224.0,53649.0,0.0,3.0
42954.0,53661.0,0.0,8.0
42956.0,53663.0,0.0,9.0
42957.0,53664.0,0.0,10.0
42958.0,53665.0,0.0,11.0
22216.0,53652.0,0.0,13.0
22215.0,53653.0,0.0,4.0
42974.0,42991.0,0.0,2.0
43776.0,53612.0,0.0,4.0
22177.0,53648.0,0.0,3.0
42978.0,42977.0,0.0,2.0
22141.0,53662.0,0.0,4.0
22139.0,53673.0,0.0,5.0
22138.0,53674.0,0.0,6.0
22137.0,22113.0,0.0,2.0
22131.0,53667.0,0.0,14.0
43015.0,43035.0,0.0,2.0
22143.0,53675.0,0.0,7.0
43016.0,53678.0,0.0,3.0
22124.0,53676.0,0.0,3.0
43023.0,53680.0,0.0,4.0
22115.0,53677.0,0.0,15.0
43034.0,53682.0,0.0,5.0
22077.0,22076.0,0.0,2.0
22073.0,1005.0,0.0,2.0
22126.0,53679.0,0.0,8.0
22144.0,53687.0,0.0,9.0
22147.0,53688.0,0.0,10.0
22149.0,53689.0,0.0,11.0
42979.0,53672.0,0.0,3.0
42980.0,42986.0,0.0,2.0
42982.0,53691.0,0.0,4.0
42983.0,53693.0,0.0,5.0
42984.0,53692.0,0.0,3.0
42985.0,53695.0,0.0,4.0
42987.0,53696.0,0.0,5.0
42989.0,53697.0,0.0,6.0
22159.0,53683.0,0.0,16.0
22158.0,53699.0,0.0,17.0
22156.0,53700.0,0.0,18.0
22155.0,53681.0,0.0,4.0
22154.0,53701.0,0.0,19.0
22152.0,53703.0,0.0,20.0
22151.0,53702.0,0.0,5.0
42976.0,53669.0,0.0,3.0
43778.0,53609.0,0.0,6.0
43779.0,53611.0,0.0,6.0
43786.0,43816.0,0.0,2.0
44329.0,44298.0,0.0,2.0
44331.0,44343.0,0.0,2.0
44333.0,53711.0,0.0,3.0
44336.0,44362.0,0.0,2.0
44338.0,53712.0,0.0,4.0
44339.0,53714.0,0.0,5.0
44328.0,44324.0,0.0,2.0
44344.0,53713.0,0.0,3.0
44346.0,53717.0,0.0,4.0
44347.0,53715.0,0.0,6.0
44348.0,53719.0,0.0,7.0
44350.0,53720.0,0.0,8.0
44351.0,53721.0,0.0,9.0
44352.0,53722.0,0.0,10.0
44345.0,53723.0,0.0,11.0
44327.0,53710.0,0.0,3.0
44326.0,53725.0,0.0,4.0
44323.0,44312.0,0.0,2.0
44302.0,53726.0,0.0,5.0
44303.0,44307.0,0.0,2.0
44304.0,53728.0,0.0,6.0
44305.0,53729.0,0.0,3.0
44308.0,53730.0,0.0,7.0
44311.0,53732.0,0.0,8.0
44313.0,53733.0,0.0,9.0
44315.0,53734.0,0.0,10.0
44316.0,53735.0,0.0,11.0
44317.0,53736.0,0.0,12.0
44318.0,53727.0,0.0,3.0
44319.0,53738.0,0.0,4.0
44320.0,53739.0,0.0,5.0
44321.0,53737.0,0.0,13.0
44322.0,53741.0,0.0,14.0
44353.0,53724.0,0.0,12.0
44301.0,53742.0,0.0,15.0
44354.0,53743.0,0.0,13.0
44356.0,53745.0,0.0,14.0
21515.0,15149.0,0.0,2.0
21514.0,53747.0,0.0,3.0
21513.0,6075.0,0.0,2.0
21512.0,21508.0,0.0,2.0
21511.0,53750.0,0.0,3.0
21510.0,21495.0,0.0,2.0
21516.0,53752.0,0.0,3.0
21509.0,53753.0,0.0,4.0
21506.0,53754.0,0.0,5.0
21505.0,53755.0,0.0,6.0
44381.0,44395.0,0.0,2.0
44382.0,44379.0,0.0,2.0
21502.0,21501.0,0.0,2.0
21498.0,52878.0,0.0,3.0
21507.0,53751.0,0.0,4.0
21517.0,53756.0,0.0,7.0
21520.0,52703.0,0.0,3.0
44378.0,53758.0,0.0,3.0
44357.0,53746.0,0.0,15.0
44358.0,53765.0,0.0,16.0
44359.0,53766.0,0.0,17.0
44360.0,53718.0,0.0,5.0
44361.0,53767.0,0.0,18.0
44363.0,53769.0,0.0,19.0
44364.0,53770.0,0.0,20.0
44368.0,44419.0,0.0,2.0
44369.0,44365.0,0.0,2.0
44370.0,53773.0,0.0,3.0
44371.0,53772.0,0.0,3.0
44372.0,53775.0,0.0,4.0
44373.0,53776.0,0.0,5.0
44376.0,53764.0,0.0,4.0
44377.0,53778.0,0.0,5.0
44355.0,53771.0,0.0,21.0
42938.0,53666.0,0.0,12.0
44300.0,53744.0,0.0,16.0
44297.0,44292.0,0.0,2.0
43803.0,43806.0,0.0,2.0
43807.0,53784.0,0.0,3.0
43808.0,53785.0,0.0,4.0
43810.0,53786.0,0.0,5.0
43811.0,53787.0,0.0,6.0
43812.0,53788.0,0.0,7.0
43802.0,53789.0,0.0,8.0
43813.0,53790.0,0.0,9.0
43818.0,53791.0,0.0,10.0
43819.0,53792.0,0.0,11.0
43820.0,53793.0,0.0,12.0
21744.0,3224.0,0.0,2.0
21741.0,21735.0,0.0,2.0
21737.0,53796.0,0.0,3.0
43817.0,53709.0,0.0,3.0
21792.0,21794.0,0.0,2.0
21793.0,53799.0,0.0,3.0
43801.0,53794.0,0.0,13.0
43787.0,53670.0,0.0,5.0
43788.0,53798.0,0.0,4.0
43789.0,53801.0,0.0,14.0
43790.0,53803.0,0.0,5.0
43793.0,53804.0,0.0,15.0
21809.0,11554.0,0.0,2.0
43795.0,53806.0,0.0,16.0
21805.0,53807.0,0.0,3.0
21804.0,53809.0,0.0,4.0
21803.0,53810.0,0.0,5.0
43796.0,53808.0,0.0,17.0
43797.0,53812.0,0.0,18.0
43798.0,53813.0,0.0,19.0
43799.0,53814.0,0.0,20.0
43800.0,53815.0,0.0,21.0
44076.0,44490.0,0.0,2.0
44299.0,53782.0,0.0,17.0
44078.0,53817.0,0.0,3.0
44255.0,53617.0,0.0,8.0
44290.0,44282.0,0.0,2.0
21639.0,16954.0,0.0,2.0
21638.0,31017.0,0.0,2.0
53512.0,53823.0,0.0,4.0
44291.0,53821.0,0.0,3.0
21633.0,53824.0,0.0,5.0
21643.0,53822.0,0.0,3.0
21632.0,53826.0,0.0,6.0
21624.0,53828.0,0.0,7.0
44294.0,53783.0,0.0,3.0
21622.0,53829.0,0.0,8.0
44295.0,53830.0,0.0,4.0
21620.0,53831.0,0.0,9.0
44296.0,53832.0,0.0,5.0
21630.0,53833.0,0.0,10.0
44289.0,53825.0,0.0,4.0
44287.0,53836.0,0.0,5.0
21646.0,53827.0,0.0,4.0
44257.0,44256.0,0.0,2.0
44263.0,44262.0,0.0,2.0
44264.0,53840.0,0.0,3.0
44266.0,53841.0,0.0,4.0
44267.0,53839.0,0.0,3.0
21673.0,21667.0,0.0,2.0
21669.0,53844.0,0.0,3.0
44279.0,53716.0,0.0,3.0
44280.0,53837.0,0.0,6.0
21662.0,53845.0,0.0,4.0
44281.0,53847.0,0.0,7.0
44283.0,53849.0,0.0,8.0
44285.0,53850.0,0.0,9.0
44286.0,53851.0,0.0,10.0
21648.0,53838.0,0.0,5.0
44253.0,40592.0,0.0,2.0
42937.0,53658.0,0.0,4.0
22252.0,36157.0,0.0,2.0
42936.0,53781.0,0.0,13.0
42211.0,42203.0,0.0,2.0
42212.0,53858.0,0.0,3.0
42213.0,53859.0,0.0,4.0
22760.0,22767.0,0.0,2.0
42215.0,53860.0,0.0,5.0
42216.0,53862.0,0.0,6.0
42210.0,53863.0,0.0,7.0
42218.0,42217.0,0.0,2.0
42220.0,53864.0,0.0,8.0
42221.0,53866.0,0.0,9.0
42222.0,53865.0,0.0,3.0
42223.0,53868.0,0.0,4.0
42224.0,53867.0,0.0,10.0
42225.0,53870.0,0.0,11.0
42219.0,53871.0,0.0,12.0
42209.0,42207.0,0.0,2.0
42208.0,53873.0,0.0,3.0
42206.0,53872.0,0.0,13.0
42189.0,42153.0,0.0,2.0
42191.0,53875.0,0.0,14.0
42192.0,53877.0,0.0,15.0
42193.0,53878.0,0.0,16.0
42194.0,53879.0,0.0,17.0
42195.0,53880.0,0.0,18.0
42196.0,53881.0,0.0,19.0
42197.0,53882.0,0.0,20.0
42198.0,53883.0,0.0,21.0
42199.0,53884.0,0.0,22.0
42200.0,53885.0,0.0,23.0
42201.0,53886.0,0.0,24.0
42202.0,53887.0,0.0,25.0
42204.0,53888.0,0.0,26.0
42205.0,53889.0,0.0,27.0
42226.0,53890.0,0.0,28.0
42188.0,53876.0,0.0,3.0
42227.0,53891.0,0.0,29.0
42229.0,53893.0,0.0,30.0
42253.0,53894.0,0.0,31.0
42254.0,53895.0,0.0,32.0
42255.0,53896.0,0.0,33.0
42256.0,53897.0,0.0,34.0
42270.0,42269.0,0.0,2.0
42271.0,53899.0,0.0,3.0
42250.0,53898.0,0.0,35.0
42294.0,42296.0,0.0,2.0
53902.0,42297.0,0.0,3.0
22677.0,22651.0,0.0,2.0
42305.0,53903.0,0.0,4.0
22664.0,53904.0,0.0,3.0
22661.0,53906.0,0.0,4.0
22657.0,22656.0,0.0,2.0
42295.0,53905.0,0.0,5.0
42249.0,53901.0,0.0,36.0
42248.0,53910.0,0.0,37.0
42247.0,53911.0,0.0,38.0
42230.0,53912.0,0.0,39.0
42231.0,53913.0,0.0,40.0
42232.0,53914.0,0.0,41.0
42233.0,42235.0,0.0,2.0
42234.0,53916.0,0.0,3.0
42236.0,53917.0,0.0,4.0
42237.0,53918.0,0.0,5.0
42238.0,53919.0,0.0,6.0
42239.0,53920.0,0.0,7.0
42240.0,53921.0,0.0,8.0
42241.0,53922.0,0.0,9.0
42243.0,53923.0,0.0,10.0
42244.0,53924.0,0.0,11.0
42245.0,53915.0,0.0,42.0
42246.0,53926.0,0.0,43.0
42228.0,53927.0,0.0,44.0
22654.0,53908.0,0.0,3.0
